cve_id,asset,cvss_score,epss_score,in_kev,risk_description
CVE-2025-0151,Zoom,8.5,0.00189,False,CVE CVE-2025-0151 affects Zoom. EPSS score 0.0019 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-27484,Windows Server 2022,7.5,0.00189,False,CVE CVE-2025-27484 affects Windows Server 2022. EPSS score 0.0019 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-27484,Windows 10 Pro,7.5,0.00189,False,CVE CVE-2025-27484 affects Windows 10 Pro. EPSS score 0.0019 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-33096,Windows Server 2022,7.5,0.00189,False,CVE CVE-2026-33096 affects Windows Server 2022. EPSS score 0.0019 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2024-3840,Google Chrome,7.5,0.00188,False,CVE CVE-2024-3840 affects Google Chrome. EPSS score 0.0019 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21261,Windows Server 2022,6.6,0.00188,False,CVE CVE-2025-21261 affects Windows Server 2022. EPSS score 0.0019 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21261,Windows 10 Pro,6.6,0.00188,False,CVE CVE-2025-21261 affects Windows 10 Pro. EPSS score 0.0019 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2024-36387,Apache HTTP Server,5.4,0.00187,False,CVE CVE-2024-36387 affects Apache HTTP Server. EPSS score 0.0019 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2024-2174,Google Chrome,8.8,0.00186,False,CVE CVE-2024-2174 affects Google Chrome. EPSS score 0.0019 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2024-38277,Moodle,5.4,0.00186,False,CVE CVE-2024-38277 affects Moodle. EPSS score 0.0019 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21202,Windows Server 2022,6.1,0.00186,False,CVE CVE-2025-21202 affects Windows Server 2022. EPSS score 0.0019 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21202,Windows 10 Pro,6.1,0.00186,False,CVE CVE-2025-21202 affects Windows 10 Pro. EPSS score 0.0019 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21280,Windows Server 2022,5.5,0.00186,False,CVE CVE-2025-21280 affects Windows Server 2022. EPSS score 0.0019 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21280,Windows 10 Pro,5.5,0.00186,False,CVE CVE-2025-21280 affects Windows 10 Pro. EPSS score 0.0019 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21284,Windows Server 2022,5.5,0.00186,False,CVE CVE-2025-21284 affects Windows Server 2022. EPSS score 0.0019 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21284,Windows 10 Pro,5.5,0.00186,False,CVE CVE-2025-21284 affects Windows 10 Pro. EPSS score 0.0019 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2024-30008,Windows Server 2022,5.5,0.00185,False,CVE CVE-2024-30008 affects Windows Server 2022. EPSS score 0.0019 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2024-30008,Windows 10 Pro,5.5,0.00185,False,CVE CVE-2024-30008 affects Windows 10 Pro. EPSS score 0.0019 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2024-49120,Windows Server 2022,8.1,0.00185,False,CVE CVE-2024-49120 affects Windows Server 2022. EPSS score 0.0019 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2024-4059,Google Chrome,6.5,0.00184,False,CVE CVE-2024-4059 affects Google Chrome. EPSS score 0.0018 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-1921,Google Chrome,6.5,0.00184,False,CVE CVE-2025-1921 affects Google Chrome. EPSS score 0.0018 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21272,Windows Server 2022,6.5,0.00184,False,CVE CVE-2025-21272 affects Windows Server 2022. EPSS score 0.0018 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21272,Windows 10 Pro,6.5,0.00184,False,CVE CVE-2025-21272 affects Windows 10 Pro. EPSS score 0.0018 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21288,Windows Server 2022,6.5,0.00184,False,CVE CVE-2025-21288 affects Windows Server 2022. EPSS score 0.0018 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21288,Windows 10 Pro,6.5,0.00184,False,CVE CVE-2025-21288 affects Windows 10 Pro. EPSS score 0.0018 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-29841,Windows Server 2022,7.0,0.00184,False,CVE CVE-2025-29841 affects Windows Server 2022. EPSS score 0.0018 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-29841,Windows 10 Pro,7.0,0.00184,False,CVE CVE-2025-29841 affects Windows 10 Pro. EPSS score 0.0018 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-55231,Windows Server 2022,7.5,0.00184,False,CVE CVE-2025-55231 affects Windows Server 2022. EPSS score 0.0018 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-20847,Windows Server 2022,6.5,0.00184,False,CVE CVE-2026-20847 affects Windows Server 2022. EPSS score 0.0018 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-20847,Windows 10 Pro,6.5,0.00184,False,CVE CVE-2026-20847 affects Windows 10 Pro. EPSS score 0.0018 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-20856,Windows Server 2022,8.1,0.00184,False,CVE CVE-2026-20856 affects Windows Server 2022. EPSS score 0.0018 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-20856,Windows 10 Pro,8.1,0.00184,False,CVE CVE-2026-20856 affects Windows 10 Pro. EPSS score 0.0018 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2024-30306,Adobe Acrobat Reader DC,7.8,0.00183,False,CVE CVE-2024-30306 affects Adobe Acrobat Reader DC. EPSS score 0.0018 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-46786,Zoom,4.3,0.00183,False,CVE CVE-2025-46786 affects Zoom. EPSS score 0.0018 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-26178,Windows Server 2022,8.8,0.00183,False,CVE CVE-2026-26178 affects Windows Server 2022. EPSS score 0.0018 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-26178,Windows 10 Pro,8.8,0.00183,False,CVE CVE-2026-26178 affects Windows 10 Pro. EPSS score 0.0018 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-32045,Moodle,5.3,0.00182,False,CVE CVE-2025-32045 affects Moodle. EPSS score 0.0018 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-49457,Zoom,9.6,0.00182,False,CVE CVE-2025-49457 affects Zoom. EPSS score 0.0018 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-6555,Google Chrome,5.4,0.00181,False,CVE CVE-2025-6555 affects Google Chrome. EPSS score 0.0018 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2024-28903,Windows Server 2022,6.7,0.0018,False,CVE CVE-2024-28903 affects Windows Server 2022. EPSS score 0.0018 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2024-28903,Windows 10 Pro,6.7,0.0018,False,CVE CVE-2024-28903 affects Windows 10 Pro. EPSS score 0.0018 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-29816,Microsoft 365 Apps for Business,7.5,0.0018,False,CVE CVE-2025-29816 affects Microsoft 365 Apps for Business. EPSS score 0.0018 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2024-38155,Windows 10 Pro,5.5,0.00179,False,CVE CVE-2024-38155 affects Windows 10 Pro. EPSS score 0.0018 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2024-3838,Google Chrome,5.5,0.00179,False,CVE CVE-2024-3838 affects Google Chrome. EPSS score 0.0018 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2024-43500,Windows Server 2022,5.5,0.00179,False,CVE CVE-2024-43500 affects Windows Server 2022. EPSS score 0.0018 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-59194,Windows Server 2022,7.0,0.00179,False,CVE CVE-2025-59194 affects Windows Server 2022. EPSS score 0.0018 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2024-21377,Windows Server 2022,5.5,0.00177,False,CVE CVE-2024-21377 affects Windows Server 2022. EPSS score 0.0018 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2024-21377,Windows 10 Pro,5.5,0.00177,False,CVE CVE-2024-21377 affects Windows 10 Pro. EPSS score 0.0018 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2024-34003,Moodle,5.9,0.00177,False,CVE CVE-2024-34003 affects Moodle. EPSS score 0.0018 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2024-5158,Google Chrome,8.1,0.00177,False,CVE CVE-2024-5158 affects Google Chrome. EPSS score 0.0018 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-54906,Microsoft 365 Apps for Business,7.8,0.00176,False,CVE CVE-2025-54906 affects Microsoft 365 Apps for Business. EPSS score 0.0018 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2024-33996,Moodle,6.2,0.00175,False,CVE CVE-2024-33996 affects Moodle. EPSS score 0.0018 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2024-3847,Google Chrome,6.1,0.00174,False,CVE CVE-2024-3847 affects Google Chrome. EPSS score 0.0017 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2024-7969,Google Chrome,8.8,0.00173,False,CVE CVE-2024-7969 affects Google Chrome. EPSS score 0.0017 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-27468,Windows Server 2022,7.0,0.00173,False,CVE CVE-2025-27468 affects Windows Server 2022. EPSS score 0.0017 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-27468,Windows 10 Pro,7.0,0.00173,False,CVE CVE-2025-27468 affects Windows 10 Pro. EPSS score 0.0017 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-33523,Apache HTTP Server,6.5,0.00173,False,CVE CVE-2026-33523 affects Apache HTTP Server. EPSS score 0.0017 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2024-2173,Google Chrome,8.8,0.00171,False,CVE CVE-2024-2173 affects Google Chrome. EPSS score 0.0017 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21191,Windows Server 2022,7.0,0.00171,False,CVE CVE-2025-21191 affects Windows Server 2022. EPSS score 0.0017 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21191,Windows 10 Pro,7.0,0.00171,False,CVE CVE-2025-21191 affects Windows 10 Pro. EPSS score 0.0017 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21269,Windows Server 2022,4.3,0.00171,False,CVE CVE-2025-21269 affects Windows Server 2022. EPSS score 0.0017 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21269,Windows 10 Pro,4.3,0.00171,False,CVE CVE-2025-21269 affects Windows 10 Pro. EPSS score 0.0017 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-20928,Windows Server 2022,4.6,0.00171,False,CVE CVE-2026-20928 affects Windows Server 2022. EPSS score 0.0017 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-20928,Windows 10 Pro,4.6,0.00171,False,CVE CVE-2026-20928 affects Windows 10 Pro. EPSS score 0.0017 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-26175,Windows Server 2022,4.6,0.00171,False,CVE CVE-2026-26175 affects Windows Server 2022. EPSS score 0.0017 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-26175,Windows 10 Pro,4.6,0.00171,False,CVE CVE-2026-26175 affects Windows 10 Pro. EPSS score 0.0017 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21315,Windows Server 2022,7.8,0.0017,False,CVE CVE-2025-21315 affects Windows Server 2022. EPSS score 0.0017 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-27928,Windows Server 2022,8.7,0.00169,False,CVE CVE-2026-27928 affects Windows Server 2022. EPSS score 0.0017 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2024-25980,Moodle,4.3,0.00167,False,CVE CVE-2024-25980 affects Moodle. EPSS score 0.0017 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2024-2631,Google Chrome,4.3,0.00166,False,CVE CVE-2024-2631 affects Google Chrome. EPSS score 0.0017 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-60724,Windows Server 2022,9.8,0.00166,False,CVE CVE-2025-60724 affects Windows Server 2022. EPSS score 0.0017 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-60724,Windows 10 Pro,9.8,0.00166,False,CVE CVE-2025-60724 affects Windows 10 Pro. EPSS score 0.0017 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-8880,Google Chrome,8.8,0.00166,False,CVE CVE-2025-8880 affects Google Chrome. EPSS score 0.0017 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21190,Windows Server 2022,8.8,0.00165,False,CVE CVE-2025-21190 affects Windows Server 2022. EPSS score 0.0016 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21190,Windows 10 Pro,8.8,0.00165,False,CVE CVE-2025-21190 affects Windows 10 Pro. EPSS score 0.0016 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21200,Windows Server 2022,8.8,0.00165,False,CVE CVE-2025-21200 affects Windows Server 2022. EPSS score 0.0016 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21200,Windows 10 Pro,8.8,0.00165,False,CVE CVE-2025-21200 affects Windows 10 Pro. EPSS score 0.0016 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21201,Windows Server 2022,8.8,0.00165,False,CVE CVE-2025-21201 affects Windows Server 2022. EPSS score 0.0016 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21201,Windows 10 Pro,8.8,0.00165,False,CVE CVE-2025-21201 affects Windows 10 Pro. EPSS score 0.0016 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21406,Windows Server 2022,8.8,0.00165,False,CVE CVE-2025-21406 affects Windows Server 2022. EPSS score 0.0016 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21406,Windows 10 Pro,8.8,0.00165,False,CVE CVE-2025-21406 affects Windows 10 Pro. EPSS score 0.0016 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21407,Windows Server 2022,8.8,0.00165,False,CVE CVE-2025-21407 affects Windows Server 2022. EPSS score 0.0016 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21407,Windows 10 Pro,8.8,0.00165,False,CVE CVE-2025-21407 affects Windows 10 Pro. EPSS score 0.0016 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21410,Windows Server 2022,8.8,0.00165,False,CVE CVE-2025-21410 affects Windows Server 2022. EPSS score 0.0016 indicates low exploitation probability. Not confirmed exploited in the wild.
